brand_name,property,city,room_type,available_contracts,quantity_available,description,thumbnail_url,image_urls,amenities
Essential Student Living,Mary Morris House,Leeds,Bronze Room,2,10,"Whether you’re looking for a cosy 2-bedroom retreat or a lively 8-bedroom community, you’ll feel right at home here. Our Bronze Room styles feature your own comfy bed, a study desk and chair and a large wardrobe. When choosing this spacious apartment, you’ll have access to fantastic communal spaces including snug sofas for film nights on the flat screen TV as well as a fully-equipped kitchen for those cooking nights with your flatmates. Book now for the next academic year!",https://hfs.api.basepms.com/filesystem/room_types/images/bhRTdwTyH6DavLXaFUrjgxcKUspSnCAfjEvGraJU.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/bhRTdwTyH6DavLXaFUrjgxcKUspSnCAfjEvGraJU.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1epWfyBfi4tJcy4FUMJTNXJAOjia697YTBt5HCZv.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ZptSsRge3tpMTKYKmqD9wDajsGVbIhvCnageGBCs.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ylT40CPVWQbTcLTdsWcCSYEdBMGg54IgRWorXbHy.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/XxQlz1bU2H6mlkcIw1jBeUoUZUHLU8jqcq5e5aij.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/iRqRytGb1igNZhYU8Hf7VAIXhFGUjMCpGKPFnR8c.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/YeTFFkYPbVfHNZ4IJVwrd3YILXiM4RS03ozE37DQ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gybiSSnRa5qpJFe7t3LsiNe6TqMeghm7MuHCV3vo.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/8jjta5dY9USFcSgR8A2NwwbfnqvN8XMD6XIfHaBT.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/RDCLS1DP2HxLzPplKLW96svGh4CALvqJ0q22VgzC.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/NqkvKUCRUeSkXjN55mWP07lGhlXnYGHOm9megN14.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/FY7uahuTaiKadcqz48zPe23MG1bEFOVsi0fvvBoQ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/WKbytyETIUEPeVibfuJ9Mmfi4s0H2SBpj43TyH8w.jpg,
Essential Student Living,Mary Morris House,Leeds,Gold Plus Room,1,10,"Whether you’re looking for a cosy 2-bedroom retreat or a lively 8-bedroom community, you’ll feel right at home here. Retreat to your own spacious, homely bedroom—a perfect place to unwind, recharge, and feel truly at ease. Our Gold Plus Rooms are the largest of our student apartments at Mary Morris House and feature a large bed, a desk and chair and a double wardrobe. When you choose this style, you will have access to a shared lounge area which features plenty of seating, a TV for those Netflix get-togethers as well as a fully equipped kitchen for showing off your cooking skills. With all-inclusive bills, our Gold Plus rooms are a must for students studying in Leeds!",https://hfs.api.basepms.com/filesystem/room_types/images/ohgIRAu4f0BeA5NR3Ce82RTFSD0NHmEKZvNtmwi7.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/ohgIRAu4f0BeA5NR3Ce82RTFSD0NHmEKZvNtmwi7.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/0yNb6u1v7HeN2dG5qOajFYWV2HDVF8YUXfDA56qj.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/dOj1GN6dGhxqC3LKuY15oDMBN8B4LXAVjlOdnGee.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/8LyUBRAfYuBFZQgfMztFlgaUbfFBEsrwTPcWibUf.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/bPzQKSvz9GVRRhB9qFMx98aaYSYbvuXzZZQiyuSq.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/SXKkT1Fxfai63xneJJxLqM9FuduRdpMpLLs36DIj.jpg,
Essential Student Living,Mary Morris House,Leeds,Gold Room,1,10,"Whether you’re looking for a cosy 2-bedroom retreat or a lively 8-bedroom community, you’ll feel right at home here. Retreat to your own spacious, homely bedroom—a perfect place to unwind, recharge, and feel truly at ease. Our Gold Rooms feature a comfortable bed, a large wardrobe and study desk. You’ll also have access to a fully equipped kitchen for whipping up some new recipes, as well as a communal lounge for getting to know your flatmates or watching your fave TV shows. With everything you need for student living and all-inclusive bills, book your apartment for the next academic year!",https://hfs.api.basepms.com/filesystem/room_types/images/jYLqlnQc5yH8pMWzqdHQ3y6kZCOXehPm6InflNWk.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/jYLqlnQc5yH8pMWzqdHQ3y6kZCOXehPm6InflNWk.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/KHd48xGEIgr8hU0K0iQwahilIG7PjJ4v0BU6hFcM.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/xKG4fnF7WAgC8h0GHD6Zc8hnwBSGk3vqrco0Tvsu.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/zCYiefaC2pmysjSSohzKYWnVtk5NxrrsmStI65YJ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/FUk8NnnKyJkiI4EA8ZMhzi6SEWaDeDP8HPY70T1c.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/sNAfvVMgrlQTRgmetfUh0NJr0It1lAjehkuEiKZM.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Qs5ut5zPKFF1H9KQxbvgg1iryiyOPwi7mXEnGsGK.jpg,
Essential Student Living,Mary Morris House,Leeds,Silver Plus Room,3,10,"Whether you’re looking for a cosy 2-bedroom retreat or a lively 8-bedroom community, you’ll feel right at home here. Retreat to your own spacious, homely bedroom—a perfect place to unwind, recharge, and feel truly at ease. Choose our Silver Plus Room for your own spacious student apartment fully-furnished with everything you could need, whilst also having a social kitchen and lounge area to spend time with your flatmates. Within your private space is a snug bed, a workspace for you to study at and a wardrobe to fit all your belongings. If you want to meet new people, the shared kitchen and lounge space is perfect for this. Don’t wait, book now for the next academic year!",https://hfs.api.basepms.com/filesystem/room_types/images/7EGNFyaUkwDR1sybgp2RFSVxqjFUii1yNrNBRB1s.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/7EGNFyaUkwDR1sybgp2RFSVxqjFUii1yNrNBRB1s.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/rNEE3BKxtPGY3do9J9R5YYq0Tn6CUprgQ9T7GvD7.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/V5IE9qPijNKYSSsjhSaJv0inOJP7KZ8Ixt585D6d.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/fhNHsmlf5bnekdbGbjU5CjZ7P8EigN0elXKEVJWs.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wTxk4vL4Om5oMO8hBkzHPZPublY9mi5fOlTGi6tB.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/VfiYYSr3jJ0swcmdIVzXH70GViuyggV4dbhXBlfE.jpg,
Essential Student Living,Mary Morris House,Leeds,Silver Room,7,10,"Whether you’re looking for a cosy 2-bedroom retreat or a lively 8-bedroom community, you’ll feel right at home here. Retreat to your own spacious, homely bedroom—a perfect place to unwind, recharge, and feel truly at ease. Our Silver Rooms come equipped with comfortable beds, a workspace for you to complete uni assignments and a large wardrobe. When choosing this room style, you’ll also have access to a shared lounge and kitchen area which features snug sofas and TV so you can socialise with your flatmates. You’re bound to have a great student experience so book your room now!",https://hfs.api.basepms.com/filesystem/room_types/images/SeETd1tqCHd4hjVl5UaXyUPThWRNMAK6VQcjTNXM.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/SeETd1tqCHd4hjVl5UaXyUPThWRNMAK6VQcjTNXM.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/psyZNumsk3ACx6xgauATFJDYdWWAl9KBmcweTTyU.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/kdIe7HJWKvKbx6qBPTmtKIg6LXw4TFcv9VhrvR6A.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/YjA2mbpp7J0edKLxTwKZVQFEli8CNGlxh2Gn1tfy.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Cezizp2TepCoiU38rkQaAXdLcgwNEjViIS9rkyQx.jpg,
Essential Student Living,Mary Morris House,Leeds,Standard Room,6,10,"Whether you’re looking for a cosy 2-bedroom retreat or a lively 8-bedroom community, you’ll feel right at home here. Our Standard Room styles feature your own comfy bed, a study desk and chair and a large wardrobe. When choosing this spacious apartment, you’ll have access to fantastic communal spaces including snug sofas for film nights on the flat screen TV as well as a fully-equipped kitchen for those cooking nights with your flatmates. Book now for the next academic year!",https://hfs.api.basepms.com/filesystem/room_types/images/Nc0oRKCdSwkQcEI4uQ96JD7ZNikVEHmLt4ZVVIiy.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/Nc0oRKCdSwkQcEI4uQ96JD7ZNikVEHmLt4ZVVIiy.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/kdUJQ0CL1Te2GtFSdoHuDqCT3RGN4cuRevLH6Qws.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Nzq0TXCESttB21kqw8eUMi2hjjOSANynIxZMSo5S.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/S4OTwacmuZOI5bv0gz2Y8Rp3jRbk0mvhELkNcs36.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/pKFiZdzgsbNW8QSyiEEiZIfaKuB43T1pqpCLrrwk.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MjyM10gtlzHfwHFuaTVDuYqinhp2Cj9XtCfoOw0f.jpg,
Prestige Student Living,Mayfield Residences,Edinburgh,3 Bed Cluster,1,1,"Choose our 3 Bed Cluster if you’re after a social student living vibe. You’ll share a high spec kitchen, dining and lounge area with 2 other students, and have a private bedroom all to yourself. Your kitchen is equipped with brand new, state of the art facilities, perfect for cooking up a storm and impressing your flatmates! Need a bit of alone time? Lucky for you, your private bedroom measures approx 12.60m² to 13.10m² and offers maximum comfort. Featuring your very own bathroom, a comfortable bed and a convenient study area, you’re guaranteed a relaxing stay whilst living in Edinburgh.",https://hfs.api.basepms.com/filesystem/room_types/images/LuA7od1tGu8C8tbbmKVVMOFargQUya3IGsMPYmCq.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/LuA7od1tGu8C8tbbmKVVMOFargQUya3IGsMPYmCq.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1vgnczodg34gxGRDV7iHDRhaqRQg3VEpi6bh9Hbv.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/KBLZy3zt6DaASEOA7dRWzEpgi5emxKZ6IqYeILzA.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/W1oSSeIkto3OchM5hnRtQTjG7XKmKUCh4mkxrHr1.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/IGpV57VtVSAjCJChfBDRMGsweFJ4SQUaaIodR4xh.jpg,
Prestige Student Living,Mayfield Residences,Edinburgh,Premium Plus Studio,0,,"Our Studio Premium Plus could be your new cosy haven whilst studying in Edinburgh. Measuring 24.70m² to 26.00m², you’re guaranteed maximum comfort in this spacious abode. Get ready to relax in your comfy double bed after a long day at university and appreciate plenty of space with wardrobes, shelving, and desk area! All Studio Premium Plus rooms come with accessible bathrooms giving you plenty of space. Your brand new apartment is furnished with a private ensuite bathroom and a modern kitchen with top quality facilities, perfect for learning the art of cooking.",https://hfs.api.basepms.com/filesystem/room_types/images/sUX8rh5JqrzFX8xLA66P9aJVeAbEidqonAhomjCI.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/sUX8rh5JqrzFX8xLA66P9aJVeAbEidqonAhomjCI.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/vNgrPSoLQ6BExbKZyTjkSifywyPqjWECyBMCzOw4.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/HRqTfJTkAYlz6Vc1GP14XAQrxrEKVgwFsCmkD2D5.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2OwdvsYjzJNCh8ib4kSeHkagphlySWuBCzNPfR18.jpg,
Prestige Student Living,Mayfield Residences,Edinburgh,Premium Studio,0,,"Looking to enhance your university experience? If so, opt to live in our Studio Premium apartments and thrive from the privacy of your own room! Featuring a cosy bed, lots of storage and your very own study area, this space is ideal for students who enjoy living in the lapse of luxury. Your new room measures approx 20.10m² to 21.70m² and is even equipped with brand new, modern kitchen facilities. So if you feel like becoming a pro chef, you have the starter kit right here as a helping hand!",https://hfs.api.basepms.com/filesystem/room_types/images/VknAKmZBfkRMykpvy0LH69WgEiHimFFzAeRdNJMG.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/VknAKmZBfkRMykpvy0LH69WgEiHimFFzAeRdNJMG.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/75cPQ16bJ7cQuR1m2hNSU5NOhnbbkLBqgM9rFOuc.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/WEkkNPaEIjJ7vvi1fQ3Nbm5DJ3oUQjFpCIe5dy0S.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/PrKOVR03vnnvHnyOh8iz5wLooRZ7MY30yOtPf5Rs.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/eRQEwt5BKYXV0DUK3dq2XW8E7XdoX2AHnoRKOP5c.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1rLXz3zM46AV48wNEhfKrMJBj6EwubSup0ZPa32m.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/cGG9INh6h15ktAkmI7SlnOuIqMEOBVYyWxcVajef.jpg,
Prestige Student Living,Mayfield Residences,Edinburgh,Studio,1,10,"Choose our Studio (approx 17.60m²) if you’re looking for your own private space with brand new modern furnishings. Featuring a large wardrobe, study desk, bathroom and your very own kitchen, prepare to fall in love with your new space from the moment you move in. Enjoy that feeling of independence with everything you need, all in one spacious, comfortable area.",https://hfs.api.basepms.com/filesystem/room_types/images/x2LyRAkaGHKvIIiIO0jT91JPuwR1cqhIT3oCJnHb.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/x2LyRAkaGHKvIIiIO0jT91JPuwR1cqhIT3oCJnHb.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/OrY3hJfPaOXouXCdMDBBIycFjSaY0kaB84HbjJVm.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/TOzKBBzpMfy75zO5DZysGKpctMRBf79ASTfTVsq8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gW8nzfBZywDwRIgu81RJadz9loVNl1c3su3EX2pp.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/7NqjPVuxnuI7SuwQvQRWcMcCyHJcBEWBswaztx95.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/t4qHK5UbJVQen4CfU4CxqzHldAu2YDVoVjEuqq1Q.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/APVNGTfGnoZRc2wa9sL6X7UxTeUAkYrUtatLs9ZZ.jpg,
Prestige Student Living,Mayfield Residences,Edinburgh,Studio Plus,1,0,"Relax and unwind in our Studio Plus (approx 18.00m² to 19.90m²), the perfect space with everything the modern student needs! Featuring a comfy double bed, lots of storage, your own private ensuite, you’re bound to fall in love from the moment you move in. Enjoy cooking in your own fabulous kitchen, which is equipped with brand new facilities! When it’s time to focus, crack on with university work at your own study desk and enjoy the peace with no distractions.",https://hfs.api.basepms.com/filesystem/room_types/images/HVfustPdn2X4MqIk1iIVErzntGdGUynffCQHaVGH.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/HVfustPdn2X4MqIk1iIVErzntGdGUynffCQHaVGH.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/wd097fwelQ95DnpNWGNPQJ6mkEnK7FzBhJ3QEjX0.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2DmnfNshAA6Qz0Jow7HaFLkH6xTgJepDbIG9XcTZ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2d0EEN2Z0wf7wfI172u4969CELa47W0HiSfYJXiB.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ivQZal51pLQ6BJnJH6Zm6D4A8sD82SNq3t2itZDz.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/QmuTvhV7lAX7uVksoj1xIJvPByuOurfX6oT4ysN7.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ibE5ocQddle2HGz4h7pvyHOhGF94gfaKsUog08XA.jpg,
Prestige Student Living,McDonald Road,Edinburgh,3 Bed Ensuite,0,10,"Prepare for chilled vibes in our 3 bed en suite rooms, with everything you could ever need, all under one roof! Whether it’s a trip to the gym or the on-site cinema, you’ll never be bored when living at McDonald Road. Relax and unwind in your comfy bedroom and focus on some studying at your very own study desk. Enjoy shared kitchen facilities, great for grabbing cooking tips and tricks from your mates!",https://hfs.api.basepms.com/filesystem/room_types/images/VHZN6kIxu6o16LywATzabqek1DWCpYc2gw3n1cnt.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/VHZN6kIxu6o16LywATzabqek1DWCpYc2gw3n1cnt.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/VBBCa3AZuPyOBgUO2VW6xeJ8rGTLjeuRw6aPCpzm.jpg,
Prestige Student Living,McDonald Road,Edinburgh,4 Bed Ensuite,5,10,"Make yourself at home in our cosy en suite bedrooms with shared kitchen facilities and a great vibe! After a busy day of studying, sink into your comfy bed or watch a movie in the cinema room with your new friends. After you’re done exploring the Insta-worthy city of Edinburgh for the day, why not visit the on-site gym and break a sweat? McDonald Road has fabulous, shared kitchen facilities so that you can impress your new friends with your culinary skills.",https://hfs.api.basepms.com/filesystem/room_types/images/mgBLVYvvHXILcMrcLMCItPvMgkQnhnQfoJMr6dgX.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/mgBLVYvvHXILcMrcLMCItPvMgkQnhnQfoJMr6dgX.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Y2mnhsQSXcetr8HMGKFCfWZvOMtZRYxXRfbGR3nM.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/cWJAIRJ3DCdDQBbD2LnFbNNb7P1yzobIBdSfy4Xx.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gqJ8rSv2X8nooYa9UZyGHxZbKNh64FLjPHxOzCOB.jpg,
Prestige Student Living,McDonald Road,Edinburgh,5 Bed Ensuite,3,10,"Sit back, relax, and enjoy our 5 bed en suite rooms with comfy beds and plenty of space to create the perfect home away from home. Focus on studying at your own desk and catch a movie with your mates in the cinema room afterwards! Ready to relax? Wind down in the common room or visit the gym for a quick workout to de-stress after a busy day at uni. When it’s time to eat, cook a delicious meal in the shared kitchen with a microwave and cooker to impress your friends.",https://hfs.api.basepms.com/filesystem/room_types/images/wPGjqNJJUA756P68ZlTHlTUVBKDGE8tA1Q0U4b35.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/wPGjqNJJUA756P68ZlTHlTUVBKDGE8tA1Q0U4b35.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/d8YHznLjKkXyzEphwgIummUF0KLucARRqBY2Hth6.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/SIkRjXWpb5BPu6BS7djaCaOcUBldyEzcVHpN71x7.jpg,
Prestige Student Living,McDonald Road,Edinburgh,Classic Studio,0,0,"Fancy your own space? Then our classic studio is perfect for you! With plenty of storage space and your very own kitchenette, you’ll feel right at home in no time. When it’s time to relax, visit our on-site cinema and make sure you bring plenty of snacks, or workout at the gym! Soak up some sun in the outdoor area and wind down in your comfy bed after a busy day of studying.",https://hfs.api.basepms.com/filesystem/room_types/images/Re1CvUnibfTm9UUnzwMjqyGSrdLJglkgG2lxelc5.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/Re1CvUnibfTm9UUnzwMjqyGSrdLJglkgG2lxelc5.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/3cqOjhGtmqULLPTRNbbACzMVicl1Oxm6deav8qFD.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/JMU0gW5q77QRLXsqx1Ei8j2wwuADRsmplPdUyI5l.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/q7jEa0nkTXxUbtsaEgErz6pT3fZkBepeoY2tw6ky.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/mMD13hX6tV6jF4lInd7hZwzqwikLmssXenoke3qL.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/EuNlA65rDHIVdIzKHb5X7Ve76LihI26J7Z2PKy4b.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ksEmMk33CypNNnkwDYuG0exZ31R8s3c9iY1ADKXx.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/bP4pkBc0s1k9FjccJaTu5NljLYChfnEhHJ8w4Zn8.jpg,
